es,ja
central,セントラル
ponte,置く
felices,ハッピー
supe,私が知っていました
haberte,ごめん
marcha,行進
poderes,権力
hubieras,持っていました
justicia,正義感
bella,美しい
dé,の
proteger,守ること
cabello,髪
pedido,注文
oscuro,暗い
embarazada,妊娠中
costa,海岸
dama,レディ
alguno,どれか
orgulloso,誇り
vos,君
tomado,とら
digamos,まあ言ってみれば
debió,彼が持っている必要があります
gana,欲望
cura,治す
lengua,言語
araña,クモ
podré,私はことができるようになります
voluntad,意思
total,合計
dedo,指
pago,支払い
agradezco,私は感謝します
partir,から
lucha,闘争
leche,ミルク
diste,あなたが与えました
copa,カップ
quedarte,止まる
seguros,保険
destruir,破壊する
bienvenidos,いらっしゃいませ
llevan,彼らは運ぶ
ponga,置く
lados,両側
acceso,アクセス
intentar,試す
trajo,彼がもたらしました
desastre,災害
deber,したほうがいい
herida,傷
débil,弱い
naturaleza,自然
luchar,闘争へ
extraña,変
encontraste,対照的に
vieron,彼らが見た
llámame,電話してね
imagen,写真
pan,パン
refieres,平均
clientes,顧客
varios,様々
show,見せる
auxilio,ヘルプ
oyes,聞く
siguen,従う
sentado,座っ
saliendo,出てきます
responsable,責任が
olvidado,忘れ
quedó,そうだった
permite,これは、ことができます
aquella,それ
puse,置いた
sonido,音
quiso,欲しがった
escrito,書かれました
carro,車
preciosa,美しい
muestra,見せる
bastardo,子なし
restaurante,飲食店
huevos,卵
fantasma,幽霊
mismos,同じ
profesional,プロフェッショナル
amas,愛
entero,全体
películas,フィルム
cerrado,閉まっている
dedos,指
sigan,従う
dueño,オーナー
cuchillo,ナイフ
turno,振り向く
tormenta,嵐
caray,わお
abierto,開いた
quede,止まる
verdadera,本物
mato,マト
doc,ドク
playa,ビーチ
km,キロ
victoria,勝利
primo,いとこ
oíste,聞こえたの
lisa,スムーズ
interior,中身
hechos,行為
piedra,結石
jodido,クソ
militar,軍隊
computadora,コンピューター
encantaría,愛
siga,従う
silla,椅子
movimiento,動き
momentos,瞬間
familiar,家族
apartamento,アパート
disparar,シュート
tesoro,宝物
perfecta,完全
refiero,つまり
motivo,理由
dará,に与えます
nuevas,ニュース
mr,氏
querer,欲しいです
matarlo,彼を殺せ
valiente,勇敢
víctima,被害者
tendrán,意思
estúpida,バカ
envió,運送
encantado,チャームド〜魔女3姉妹
diario,毎日
abran,開いた
sentí,感じた
autobús,バス
traído,持ってきた
casas,家
apúrate,急げ
encuentras,あなたが見つけます
descanso,壊す
sheriff,シェリフ
mueve,動きます
inglaterra,イングランド
quieto,まだ
matarte,殺す
calles,街
tamaño,サイズ
colegio,カレッジ
usando,使用して
cabo,ケープ
video,ビデオ
toques,タッチ
pelota,玉
yendo,行き
directo,直接
termine,私は終えた
vivos,生きている
sombrero,帽子
tomé,取る
estudio,勉強
grave,深刻
protección,保護
secretos,秘密
perdiendo,負け
pecho,胸
sepas,知る
enferma,病気
cuesta,料金
negros,黒
estrellas,出演者
lago,湖
clases,レッスン
obviamente,明らかに
inmediato,今RIGH
modos,モード
irás,あなたが行きます
robo,ストール
mataré,殺すぞ
seria,だろう
apoyo,へのサポート
cerrar,シャットダウン
imagino,私は想像する
amenaza,脅威
toque,私は感動しました
saca,引っこ抜く
viernes,金曜日
hayan,持ってる
roto,壊れた
piloto,パイロット
marca,ブランド
combate,戦闘
hablé,私が話した
manejar,取り持つ
sección,セクション
profundo,深い
tantos,たくさんの
conocía,彼は知っていた
serie,セリエ
contrato,契約する
americano,アメリカン
paseo,乗る
aviones,プレーン
balas,弾丸
repente,突然
cambia,変化する
tropas,軍
llevará,運ぶ
uso,使用する
pudiste,あなたは出来る
detener,止まる
sabia,私が知っていました
llegué,着いたよ
negra,黒
decidido,決定しました
comienza,始まります
distancia,距離
éramos,我々はなかったです
murieron,彼らは死んだ
averiguar,探し出す
actuar,行為
quedo,私は残ります
pulso,脈
aguanta,所有
oficiales,正式
llamaba,彼は電話をしました
enemigos,敵
saldrá,意思
preocupado,心配した
elección,選択
sobrevivir,生き残ります
bordo,ボード
sujeto,主題
pacientes,忍耐
disculpen,すみません
época,時代
entró,私が入ります
pesar,量ります
habló,I話します
vender,売る
piensan,彼らは考える
ex,前者
gratis,自由
desapareció,彼はいなくなった
empleo,仕事
llamé,私は呼びました
conocen,知る
cerdo,豚
puedan,彼らは〜できます
comprendo,理解する
tomo,Iテイク
termina,終了
aléjate,逃げる
busco,私は検索します
contento,ハッピー
date,日付
tumba,墓
huellas,足跡
cuerpos,遺体
absoluto,絶対
pide,頼みます
dura,難しい
descansar,休む
respuestas,答え
propiedad,財産
llamando,呼び出し
dormido,眠っていました
castillo,城
china,中国
datos,データ
torre,タワー
robar,窃盗
americanos,アメリカ人
malos,悪い
botella,ボトル
aquellos,それらの
últimamente,近々
testigo,目撃者
presento,現在
periódico,新聞
juez,ジャッジ
historias,ストーリー
gustaba,彼が言っています
créeme,私を信じて
necesitar,必要
esquina,コーナー
millas,マイル
llamadas,電話
fuente,噴水
conocemos,私たちは知っています
techo,天井
genio,天才
alerta,警報
ideas,考え
tomas,ショット
olvidar,忘れる
menor,以下
droga,ドラッグ
explicar,説明
abierta,開いた
privado,プライベート
miembros,メンバー
nacional,全国
gustó,味
discutir,口論
evidencia,証拠
detalles,詳細
tardes,午後
tomaré,私がかかります
presente,現在
criminal,犯罪的
premio,賞
vuelvas,戻る
siéntese,座って下さい
viniste,あなたが来ました
recibir,受け取る
mires,見る
teniendo,ました
huele,におい
hables,トーク
guardias,警備員
enamorado,愛し
cuidar,世話をする
pocos,少し
perdone,許す
natural,ナチュラル
caballos,馬
escucho,私が聞いている
enfermera,看護婦
ángel,天使
sospechoso,疑わしい
local,ローカル
mentiras,嘘
camisa,シャツ
confía,信頼
aceptar,受け入れるために
venganza,復讐
perdimos,負けた
cuantos,たくさんの
parque,公園
juegos,ゲーム
vives,あなたは住んでいますか
varias,いくつかの
harías,行う
menudo,頻繁
déjenme,私を残し
barrio,近所
virus,ウイルス
talento,タレント
ministro,牧師
hiciera,行う
robó,盗難
conocerte,会う
viviendo,生活
responsabilidad,責任
respira,息
números,数字
pertenece,それが属しています
desayuno,朝ごはん
campeón,チャンピオン
controlar,コントロール
maría,マリア
nieve,雪
méxico,メキシコ
dias,日々
vergüenza,恥
doctora,医者
blancos,白人
fumar,タバコを吸う
llevamos,私たちは運ぶ
Europa,ヨーロッパ
dudo,私は疑う
pastel,パイ
quedas,あなたはとどまります
cae,落ちます
vimos,我々ソー
recibido,受け取った
andando,ウォーキング
agentes,エージェント
fueras,あなたがいました
asustado,恐れ
perdóname,私を許して
reino,王国
clave,キーコード
papeles,論文
matando,殺害
efecto,効果
plata,銀
olvidé,忘れてしまいました
iban,行っていた
universo,宇宙
política,政治
almuerzo,ランチ
magia,魔法
lluvia,雨
humor,ユーモア
autos,車
veía,彼は見た
tantas,たくさんの
respirar,呼吸する
cantar,歌う
trabajas,あなたの仕事
disparo,撮影
conversación,会話
olor,臭い
asesinos,殺人者
muchacha,女の子
modelo,モデル
curso,コース
canal,チャネル
rock,石
llorar,泣く
borracho,酔っ払い
regresen,戻る
váyanse,出て行け
sentía,感じた
resultado,結果
parado,停止
olvides,忘れる
mirada,見る
inútil,使い物にならない
acabas,ただ
ciencia,理科
perdiste,あなたが負けた
sociedad,社会
regrese,戻りました
camioneta,ピックアップトラック
coño,円錐
revista,雑誌
pareció,ようだった
montaña,山
maravillosa,素晴らしい
dejarlo,離れる
máximo,最大
echar,投げる
corriente,現在
escuchando,聞いている
disculpas,謝罪
cadáver,死体
seguimos,私たちはフォローする
ron,ロン
espectáculo,見せる
mundial,世界
francia,フランス
decirles,教えて
aspecto,外観
presencia,面前
famoso,有名
corto,短い
relájate,ただリラックス
poderoso,強いです
recuerdos,お土産
llego,到着した
carretera,高速道路
pasé,たまたま
oigo,聞く
esperamos,待ってる
escuchado,耳を傾け
cable,ケーブル
rosa,ローズ
bola,玉
oferta,オファー
intentarlo,試す
habido,私はされて
continuar,継続する
ladrón,泥棒
humanidad,人類
estómago,胃
entera,全体
contó,彼は言い​​ました
poniendo,我慢
mercado,市場
granja,農場
idiotas,馬鹿
hablemos,LETの話
estudiante,学生
siglo,世紀
relaciones,関係
hablan,話す
nosotras,NS
miembro,メンバー
fortuna,運
libres,自由
acciones,行動
esperas,あなたが期待します
suficientemente,足りる
llevaron,彼らは主導しました
ocurrido,起こりました
andar,歩く
perfectamente,完全に
pasan,合格
jardín,ヤード
cola,しっぽ
resultados,結果
francés,フランス語
troya,トロヤ
tercera,第3
entrenamiento,トレーニング
azúcar,シュガー
metido,I GOT
ayudarlo,ヘルプ
diles,Diles
coger,取る
lunes,月曜
ey,EY
intención,目的
volviendo,取り戻します
efectivo,現金
salgamos,出かけましょう
preguntaba,尋ね
olvida,忘れ
helicóptero,ヘリコプター
fuertes,強いです
encantador,魅力的な
original,元の
cadena,鎖
tarea,宿題
dispara,シュート
corta,短い
compañeros,クラスメート
cirugía,手術
quítate,脱ぐ
querían,彼らは欲しかった
precioso,貴重
lord,主
comenzó,開始
truco,騙す
inspector,インスペクター
enojado,イライラ
felicidades,おめでとう
desaparecido,ない
acto,行為
pollo,チキン
chocolate,チョコレート
adonde,どこへ
resulta,結果
merece,値します
gas,ガス
examen,テスト
vean,見る
tonta,バカ
importantes,重要
apuesta,ベット
directamente,直接
recuperar,回復する
pongo,置いた
llegaron,彼らが来ました
cobarde,腰抜け
cantidad,額
sucio,汚れた
habia,ありました
emperador,天皇
mono,猿
encontraremos,探す
disparen,シュート
gloria,栄光
contrario,逆に
socorro,ヘルプ
sir,お客様
escaleras,はしご
pasos,ステップ
nuevamente,また
derechos,権利
obtener,入手します
guste,お気に入り
búsqueda,探す
helado,凍った
fútbol,フットボール
sexual,性的
polvo,ほこり
aseguro,保証
rostro,顔
robado,盗まれました
policia,警察
empresa,仕事
escuchas,聞く
pones,置く
lárgate,スクラム
interés,興味
discúlpeme,すみません
dejaron,彼らは行ってしまった
tengamos,持ってみましょう
firma,固い
llevaba,彼は着た
llegas,あなたが到着します
cristo,キリスト
tercer,第3
senador,上院議員
continúa,立ち止まるな
gracia,優美
cien,百
des,デ
tratado,条約
razones,理由
caminando,ウォーキング
urgencias,緊急
u,また
esperan,待っています
muñeca,手首
firme,固い
duerme,睡眠
ambulancia,救急車
limpia,綺麗
habéis,持ってる
flota,海軍
leyenda,伝説
encuentre,探す
fué,そうだった
romper,壊れます
muriendo,死んでいる
encontrarlo,彼を探せ
rescate,救援
quedado,左
enfrente,前に
comienzo,始める
árboles,木
queso,チーズ
favorito,お気に入り
haberme,自分
frontera,国境
creemos,我々は信じている
colega,同僚
jueves,木曜日
alemanes,ドイツ人
sábado,土曜日
limpiar,掃除
puto,クソ
poquito,少し
cientos,何百
muero,私が死ぬ
irak,イラク
inteligencia,知能
funcionar,関数
felicitaciones,おめでとう
escapó,彼は逃げた
criatura,生き物
milagro,奇跡
deprisa,早く
especiales,特別
campamento,キャンプ
responde,回答バック
escuchaste,あなたは耳を傾け
debiste,あなたがすべき
adios,さようなら
viven,彼らは生きます
recoger,選び出す
preguntarte,お聞き
compras,買い物
cansada,疲れた
elegir,選ぶ
cáncer,癌
servir,機能します
pata,足
huir,逃げる
útil,使える
grados,度
atacar,攻撃
recién,新しく
querría,私は必要だろう
guapo,ハンサム
alcance,範囲
dejame,私にさせて
quedamos,止まる
llegará,到着
seremos,私達はします
desierto,デザート
licencia,ライセンス
trató,処理
proceso,処理する
llevado,実施
durmiendo,睡眠
tensión,テンション
martes,火曜日
kilómetros,キロメートル
cartera,財布
tráfico,トラフィック
guarda,ガード
impresionante,素晴らしい
víctimas,犠牲者
ricos,リッチ
primeros,最初
dejamos,離れる
tomen,取る
iguales,同等
domingo,日曜日
crear,作成します
quedará,なります
pérdida,失った
extra,追加
fuese,そうだった
confío,私は信頼し
sabido,知られています
análisis,分析
llegaste,あなたは来た
fría,寒い
violencia,暴力
mate,メイト
lobo,狼
discurso,スピーチ
actor,俳優
orgullo,誇り
odia,嫌い
libras,ポンド
alli,そこの
agencia,エージェンシー
vuelvan,戻る
necesidad,必要
naves,船
descubrir,調べるには
tira,ストリップ
resolver,整理する
pondré,私は入れます
volando,飛行
pensamos,我々が考えます
míos,ぼくの
errores,ミス
celular,モバイル
cuantas,幾つか
verlos,彼らを見て
ayudarle,ヘルプ
meter,置く
hablaré,私は話します
ésto,これ
buscas,見ること
equivocada,違う
dejan,離れる
vacío,空
trabajaba,彼は働いた
salón,リビングルーム
motor,モーター
conducir,リード
compré,私は買った
quizas,多分
den,洞穴
cerrada,閉まっている
cortar,切り落とす
crea,作成
sera,そうなる
mueva,動く
hazme,メイク・ミー
bravo,ブラボー
pregunté,私はを求めました
promesa,約束する
espejo,鏡
dígale,教えて
sienta,感じられる
médicos,医師
cero,零
escribió,書きました
volveremos,私たちは戻ってきます
unidades,ユニット
cheque,小切手
consigue,得る
antiguo,年
regla,ルール
pesadilla,悪夢
enviar,送信
podías,できる
llevarte,取る
entrenador,コーチ
cuida,世話をします
paciencia,忍耐
dilo,それを言います
levanta,高める
complicado,複雑
superior,より高いです
sugiero,私は提案します
familias,家族
dirá,伝えとく
pienses,考える
temporada,季節
suelta,ゆるい
corran,走る
propios,自分の
feo,ぶさいくな
dispuesto,準備
ayúdenme,助けて
teoría,仮説
salvaje,野生
negativo,ネガティブ
íbamos,私たちは行きます
hubieran,彼らが持っていた
tripulación,クルー
taza,丼鉢
perdida,失った
vinieron,彼らが来ました
ponen,置く
pasamos,私たちは、渡されました
parecido,似ている
acepto,同意します
gay,ゲイ
señoras,女性
quedaré,私は滞在するつもりです
parada,止まる
niñas,女の子
conseguí,I GOT
acabamos,我々は終了します
normalmente,いつもの
muchísimo,とても
bruja,魔女
vegas,ベガス
tuvieron,彼らが持っていた
traigo,私が持って来る
matará,殺します
funeral,葬儀
conseguiste,あなたが得ます
teatro,シアター
medianoche,夜中
biblioteca,図書館
estemos,私たちです
túnel,トンネル
encargo,充電
aparece,現れる
testigos,目撃者
pensó,考え
fueran,彼らはいた
fantasmas,幽霊
correo,郵便物
vuestro,あなたの
piscina,プール
paquete,パッケージ
copia,コピー
suicidio,自殺
crédito,クレジット
consigo,彼と一緒に
vuestra,あなたの
rara,変
legal,法的
hablaremos,私たちは話をします
cambió,変化する
solas,1人
salimos,私たちは出掛けた
ganador,勝者
estudiantes,学生
despierto,起きた
pare,パレ
invitado,招待
guía,ガイド
oso,くま
leí,私は読む
explosión,爆発
dejarme,私にさせて
chino,中国の
sorprende,驚くべき
sistemas,システム
nación,国家
entienden,彼らは理解して
arena,砂
mentiroso,うそつき
hablaba,彼女が言っていました
veas,Sへ行きます
pura,ピュア
asesinado,殺害
mintiendo,横たわります
casos,ケース
vehículo,車両
rata,ねずみ
importancia,重要性
distinto,違う
pintura,ペインティング
intenté,私は試した
conciencia,良心
miras,見る
máquinas,マシン
traeré,私は持っていきます
revisar,小切手
veinte,二十
seres,人間
hablarle,話す
disco,ディスク
transporte,輸送
mina,私の
labios,唇
señoría,威
llamamos,電話
doce,12
cuídate,用心します
pasillo,ホール
tele,テレビ
podria,そうかもしれない
completa,満杯
rápida,速い
precisamente,正確に
llamaste,呼ばれます
cumplir,準拠
servicios,サービス
señales,信号
acaban,彼らが終了します
suéltame,手放す
hablarte,話す
traté,私は試した
pescado,魚
huesos,骨格
daría,与えるだろう
compra,買物
trajiste,あなたがもたらしました
templo,寺
placa,ナンバープレート
posibilidades,可能性
ira,に行きます
vengas,来て
siguiendo,続く
podrán,ことができるようになります
llamarme,電話
cierta,いくつか
permitir,許可する
condiciones,条項
atrapar,トラップ
temperatura,温度
explicación,説明
enviado,送信済
contado,カウント
asistente,アシスタント
imperio,帝国
pidiendo,尋ねます
notas,グレード
curioso,奇妙な
operaciones,オペレーション
mantén,保つ
tierras,土地
creas,信じる
pez,魚
morirá,死にます
visión,見る
montañas,山脈
comido,食べ
construir,建てる
comunidad,コミュニティ
verán,あなたが表示されます
pierde,ミス
piense,考える
felicidad,幸福
diversión,楽しい
salvó,それ外
quita,削除する
museo,美術館
disparó,撮影
desearía,をお願いします
misterio,神秘
buscamos,我々が求めて
aviso,知らせ
almirante,提督
solución,解決
pequeñas,少し
faltan,ない
existen,存在
combustible,燃料
leído,読む
tirar,投げる
responder,答え
esfuerzo,努力
vuelves,また
pájaro,鳥
hermanas,姉妹
guerrero,戦士
esposas,妻たち
coma,食べる
abra,開いた
traes,持っていく
sientas,感じられる
olvide,忘れてしまいました
bolsillo,ポケット
heridas,傷
saco,コート
gasolina,ガソリン
conexión,繋がり
correcta,右
pedazos,作品
líneas,ライン
estarías,だろう
convierte,MAKES
ayudará,に役立ちます
rumbo,コース
rompió,壊れました
muera,ダイス
mia,私の
material,素材
diamantes,ダイヤモンド
rápidamente,早く
mírate,あなたを頼りにします
fecha,日付
escritorio,デスク
digan,教えて
registro,記録
maten,殺す
incendio,火
deme,ください
sois,あなたは
pensamientos,考え
dímelo,教えて
comiendo,食べること
aparte,そのほか
asesinatos,殺人
lección,レッスン
algun,いくつか
abrigo,コート
tratamiento,処理
julio,七月
pene,陰茎
conejo,ウサギ
suceder,起こる
ruta,ルート
ciego,盲目
asqueroso,おぞましい
súper,素晴らしい
prisionero,囚人
odie,嫌い
ocupada,忙しい
llevarlo,それを運びます
empezamos,私たちは始めました
estuvimos,我々はなかったです
decírselo,教えて
honesto,本音
entrevista,インタビュー
antigua,古代の
amante,愛人
humo,煙
gustas,あなたのような
condado,郡
conseguido,I GOT
viajar,旅行へ
sombra,風邪
sabrá,わかるでしょう
refiere,指し、
lío,混乱
estáis,あなたは
entrega,配達
drácula,ドラキュラ
compartir,共有へ
volvamos,聞かせてのは、戻って
sonrisa,笑顔
sencillo,簡単
atrapado,つかまった
aburrido,退屈
pocas,少し
pensaste,考え
dragón,ドラゴン
volví,私は、戻った
planta,工場
clima,天気
adoro,好き
suave,優しい
ruso,ロシア
rodillas,膝
marina,マリン
bolso,バッグ
alarma,警報
vivía,彼女は住んでいた
quédese,止まる
recompensa,褒美
juega,演奏する
cigarrillo,シガレット
autoridad,権限
amigas,友達
agujero,穴
acabe,終了
sacaste,あなたが手に入れた
orgullosa,誇り
entendí,私は理解し
dijera,教えて
sótano,地下
paredes,壁
guapa,かわいい
iría,行くだろう
imaginar,想像します
fiebre,熱
déjala,彼女から離れる
botón,ボタン
preguntarle,彼に尋ねる
leyendo,読む
darles,あげて
uniforme,ユニフォーム
dulces,甘い
vaso,ガラス
documentos,ドキュメント
ruego,I BEG
maneras,方法
invitados,ゲスト
cómodo,快適
ayudarnos,ヘルプ
visitar,訪問へ
vigilancia,監視
nadar,泳ぎます
altura,身長
todavia,まだ
preparados,準備
cuáles,どれの
mover,動く
jugador,プレーヤー
izquierdo,左
tecnología,テクノロジー
raza,人種
conocerlo,彼を知っています
conde,カウント
social,社交
gobernador,知事
coge,ピック
cubierta,カバー
chiste,ジョーク
celda,細胞
agarra,つかむ
secreta,秘密
personalmente,自ら
amistad,友情
amaba,彼が愛しました
nació,生まれました
interesado,興味がある
intentado,私は試した
educación,教育
curiosidad,好奇心
buscan,探している
repito,Iリピート
pecado,罪
mortal,人間
manda,マンダ
claramente,明らかに
vía,経由
juntas,一緒
identificación,ID
dirige,監督
declaración,声明
alemán,ドイツ人
tontos,愚か者
mantiene,維持
bestia,獣
veneno,毒
vecinos,隣人
supiera,知る
quieran,欲しいです
salgo,私が出て行く
propias,自分の
privada,プライベート
jurado,陪審
golpes,ヒット
usan,使用する
metas,ゴール
garganta,喉
invierno,冬
fila,行
miel,蜂蜜
traigan,持っていく
sucedido,起こりました
tranquilos,静かな
madera,木材
burro,ドンキー
artista,アーティスト
pobres,貧しい
impresión,プリント
ganó,勝った
cruzar,クロス
cigarrillos,タバコ
ó,また
llevarme,取る
grial,grial
chaqueta,ジャケット
alcalde,市長
vueltas,円形
usado,中古
reputación,評判
pongas,置く
oxígeno,空気
cajas,箱
preocupada,心配した
matan,殺す
empezando,起動
cabezas,頭
ponerme,自分を置きます
experto,エキスパート
océano,海洋
maestra,先生
pieza,部
cargos,課金
bombas,爆弾
alcohol,アルコール
trataba,彼がいた
salen,でる
pizza,ピザ
recibí,私が受け取りました
junta,協議会
criaturas,生き物
apareció,現れた
actitud,態度
gira,旅行
cristal,結晶
encuentran,見つかった
dejarte,離れる
caído,落ち
ultima,過去
sensación,感覚
seguido,続く
puro,ピュア
whisky,ウィスキー
vernos,私たちを参照してください
pantalla,画面
bebida,飲む
estudiar,勉強
ducha,シャワー
despedido,解雇
consiguió,NS
venía,来ました
pagan,支払い
discúlpame,私を許して
artículo,論文
aparentemente,どうやら
ambas,両方
trauma,トラウマ
pusieron,彼らは置く
fiestas,パーティー
contesta,答え
contenta,コンテンツ
ambiente,環境
prometí,約束した
llegando,到来
mostraré,見せてあげる
deba,したほうがいい
berlín,ベルリン
nerviosa,緊張
hallar,探す
dudas,疑問
llegan,到着
instrucciones,手順
baje,下
vinimos,私たちは来ました
ritmo,リズム
quédense,止まる
suponía,想定
pistas,トラック
palacio,城
encontraré,探す
venta,セール
urgente,急
tomamos,私たちは取る
salí,私は去った
cuerda,ストリング
vendría,NS
pasaba,通過
instante,インスタント
almas,魂
suficientes,足りる
secundaria,二次
saltar,ジャンプ
queria,欲しいです
quedarnos,止まる
molesto,動揺
colina,丘
porquería,泥
sienten,感じられる
pondrá,意思
terroristas,テロリスト
empecé,始めた
pongan,置く
moto,オートバイ
opinas,考える
habilidad,スキル
entren,入力
descubierto,発見した
convertido,変換された
asegúrate,承知しました
quedé,Iました
kilos,キロ
florida,フロリダ
tomará,かかる
sufrir,苦しむ
mental,メンタル
lograr,成し遂げる
instituto,研究所
serlo,Serlo
rapido,素早い
plato,皿
llorando,涙ながらに
vd,君
váyase,どこかに行って
sucediendo,ハプニング
robaron,彼らが奪わ
alemania,ドイツ
bolas,ボール
pasaría,NS
ocurra,発生する
ilegal,違法
fresco,いいね
falso,偽
abogados,弁護士
tómalo,それを取ります
mandó,私は送る
cuán,どうやって
cuales,どれの
botas,ブーツ
tiburones,サメ
grado,学年
deseas,あなたが欲しいです
archivos,記録
adivina,推測してみて
cruz,クロス
campaña,ベル
asustada,怖がった
centavos,セント
vivimos,私たちは生きている
galletas,ビスケット
frecuencia,周波数
daños,ダメージ
minas,鉱山
emociones,感情
dejará,出発する
regresó,戻る
ratas,ラット
pasión,情熱
hacerse,作られます
comportamiento,行動
pense,Iの考え
conocimiento,知識
sales,外出します
fiscal,年度
decisiones,決定
criminales,犯罪者
cámaras,カメラ
amanecer,夜明け
convirtió,彼は回った
aldea,村
abandonar,離れる
obvio,明らか
habíamos,我々は持っていた
apesta,臭い
abandonado,放棄された
volverás,あなたは戻ってくるでしょう
preocuparse,心配する
favorita,お気に入り
lanzamiento,発売
difíciles,難しい
vivido,鮮やか
roca,石
peces,魚類
maravilla,素晴らしい
espacial,スペース
conductor,運転者
camarada,同志
trabajado,気が高ぶって
caramba,Caramba
sopa,スープ
numero,番号
gritar,大声で叫ぶ
envía,送信します
casino,カジノ
alteza,ハイキング
identidad,身元
cambios,変更
guardar,保存する
gatos,猫
gané,私の勝ち
arresto,逮捕
éstas,それは
preguntó,私が尋ねます
éstos,これらは
probable,ありそう
seamos,私たちです
importaría,心へ
firmar,サイン
federal,連邦政府
caras,顔
trabajos,ジョブ
hagámoslo,やろう
expediente,手続き
tigre,虎
intentó,試す
harto,うんざり
decidir,決定する
periódicos,新聞
casarse,結婚する
lento,スロー
hecha,製
daba,彼がいた
ponerte,得る
pelotas,ボール
monstruos,モンスター
cruel,残酷
señoritas,ミス
gigante,巨人
siglos,何世紀
escalera,階段
incidente,インシデント
escenario,ステージ
dirás,あなたは言う
ciertas,特定
casar,結婚します
llamen,電話
biblia,聖書
reporte,報告
moda,ファッション
casada,結婚
reacción,反応
falla,失敗
castigo,罰
fácilmente,簡単に
caza,狩猟
magnífico,壮大
decidí,私は決めた
camina,ウォーキング
superficie,水面
procedimiento,処理する
condición,調子
asalto,暴行
virgen,処女
verle,見る
conocimos,MET
quitar,延期する
tratas,試す
noble,ノーブル
hierba,ハーブ
excelencia,優秀
asco,嫌悪
título,資格
regresaré,戻ってきます